
--- [START 2022-07-25_11-42-49] ----------------------------------------------------------------

	@common.py:  
	pytorch
		seed = 1658720570
		torch.__version__              = 1.12.0+cu113
		torch.version.cuda             = 11.3
		torch.backends.cudnn.version() = 8302
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1
		torch.cuda.get_device_properties() = (name='Quadro RTX 8000', major=7, minor=5, total_memory=48601MB, multi_processor_count=72)


	__file__ = /home/user/share1/kaggle/2022/hubmap-organ-segmentation/code/hubmap-dummy-01/upernet-swin-v1/run_train_fold2.py
	out_dir  = /home/user/share1/kaggle/2022/hubmap-organ-segmentation/result/run20/upernet-swin_small_patch4_window7_224_22k-aux5-768/fold-2

** dataset setting **
fold = 2
train_dataset : 
	len = 281
                  kidney  75 (0.267) 
                prostate  75 (0.267) 
          largeintestine  46 (0.164) 
                  spleen  46 (0.164) 
                    lung  39 (0.139) 

valid_dataset : 
	len = 70
                  kidney  24 (0.343) 
                prostate  18 (0.257) 
          largeintestine  12 (0.171) 
                  spleen   7 (0.100) 
                    lung   9 (0.129) 


** net setting **
	initial_checkpoint = None

optimizer
  AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 5e-05
    maximize: False
    weight_decay: 0.01
)

** start training here! **
   batch_size = 6 
   experiment = ['upernet-swin-v1', 'run_train_fold2.py']
                     |-------------- VALID---------|---- TRAIN/BATCH ----------------
rate     iter  epoch | dice   loss   tp     tn     | loss           | time           
-------------------------------------------------------------------------------------
5.00e-5   00002484*  54.00 | 0.757  0.091  0.0000  0.000   | 0.071  0.078   |  0 hr 27 min
5.00e-5   00002622*  57.00 | 0.739  0.089  0.0000  0.000   | 0.081  0.087   |  0 hr 29 min
5.00e-5   00002760*  60.00 | 0.725  0.100  0.0000  0.000   | 0.067  0.074   |  0 hr 30 min
5.00e-5   00002898*  63.00 | 0.756  0.093  0.0000  0.000   | 0.074  0.079   |  0 hr 32 min
5.00e-5   00003036*  66.00 | 0.742  0.088  0.0000  0.000   | 0.066  0.073   |  0 hr 33 min
5.00e-5   00003174*  69.00 | 0.747  0.101  0.0000  0.000   | 0.065  0.072   |  0 hr 35 min
5.00e-5   00003312*  72.00 | 0.754  0.084  0.0000  0.000   | 0.063  0.070   |  0 hr 36 min
5.00e-5   00003450*  75.00 | 0.761  0.090  0.0000  0.000   | 0.061  0.068   |  0 hr 38 min
5.00e-5   00003588*  78.00 | 0.748  0.081  0.0000  0.000   | 0.066  0.072   |  0 hr 39 min
5.00e-5   00003726*  81.00 | 0.734  0.087  0.0000  0.000   | 0.071  0.077   |  0 hr 41 min
5.00e-5   00003864*  84.00 | 0.742  0.085  0.0000  0.000   | 0.062  0.069   |  0 hr 42 min
5.00e-5   00004002*  87.00 | 0.717  0.100  0.0000  0.000   | 0.060  0.066   |  0 hr 44 min
5.00e-5   00004140*  90.00 | 0.739  0.086  0.0000  0.000   | 0.060  0.067   |  0 hr 45 min
5.00e-5   00004278*  93.00 | 0.762  0.082  0.0000  0.000   | 0.052  0.058   |  0 hr 47 min
5.00e-5   00004416*  96.00 | 0.761  0.090  0.0000  0.000   | 0.058  0.064   |  0 hr 48 min
5.00e-5   00004554*  99.00 | 0.747  0.080  0.0000  0.000   | 0.059  0.065   |  0 hr 50 min
5.00e-5   00004692* 102.00 | 0.747  0.089  0.0000  0.000   | 0.054  0.061   |  0 hr 52 min
5.00e-5   00004830* 105.00 | 0.774  0.087  0.0000  0.000   | 0.056  0.063   |  0 hr 53 min
5.00e-5   00004968* 108.00 | 0.778  0.083  0.0000  0.000   | 0.055  0.062   |  0 hr 55 min
5.00e-5   00005106* 111.00 | 0.763  0.081  0.0000  0.000   | 0.055  0.062   |  0 hr 56 min
5.00e-5   00005244* 114.00 | 0.762  0.093  0.0000  0.000   | 0.057  0.064   |  0 hr 58 min
5.00e-5   00005382* 117.00 | 0.742  0.089  0.0000  0.000   | 0.054  0.061   |  0 hr 59 min
5.00e-5   00005520* 120.00 | 0.751  0.083  0.0000  0.000   | 0.049  0.055   |  1 hr 01 min
5.00e-5   00005658* 123.00 | 0.748  0.092  0.0000  0.000   | 0.051  0.057   |  1 hr 02 min
5.00e-5   00005796* 126.00 | 0.744  0.100  0.0000  0.000   | 0.056  0.062   |  1 hr 04 min
5.00e-5   00005934* 129.00 | 0.768  0.090  0.0000  0.000   | 0.052  0.059   |  1 hr 05 min
5.00e-5   00006072* 132.00 | 0.781  0.088  0.0000  0.000   | 0.049  0.055   |  1 hr 07 min
5.00e-5   00006210* 135.00 | 0.758  0.092  0.0000  0.000   | 0.050  0.057   |  1 hr 08 min
5.00e-5   00006348* 138.00 | 0.767  0.092  0.0000  0.000   | 0.045  0.052   |  1 hr 10 min
5.00e-5   00006486* 141.00 | 0.762  0.089  0.0000  0.000   | 0.048  0.053   |  1 hr 11 min
5.00e-5   00006624* 144.00 | 0.769  0.090  0.0000  0.000   | 0.046  0.052   |  1 hr 13 min
5.00e-5   00006762* 147.00 | 0.767  0.089  0.0000  0.000   | 0.050  0.056   |  1 hr 14 min
5.00e-5   00006900* 150.00 | 0.762  0.091  0.0000  0.000   | 0.045  0.051   |  1 hr 16 min
5.00e-5   00007038* 153.00 | 0.775  0.092  0.0000  0.000   | 0.045  0.051   |  1 hr 17 min
5.00e-5   00007176* 156.00 | 0.759  0.099  0.0000  0.000   | 0.045  0.051   |  1 hr 19 min
5.00e-5   00007314* 159.00 | 0.767  0.098  0.0000  0.000   | 0.045  0.051   |  1 hr 20 min
5.00e-5   00007452* 162.00 | 0.768  0.101  0.0000  0.000   | 0.052  0.057   |  1 hr 22 min
5.00e-5   00007590* 165.00 | 0.774  0.086  0.0000  0.000   | 0.053  0.059   |  1 hr 23 min
5.00e-5   00007728* 168.00 | 0.771  0.102  0.0000  0.000   | 0.046  0.052   |  1 hr 25 min
5.00e-5   00007866* 171.00 | 0.777  0.091  0.0000  0.000   | 0.051  0.057   |  1 hr 27 min
5.00e-5   00008004* 174.00 | 0.766  0.096  0.0000  0.000   | 0.050  0.056   |  1 hr 28 min
5.00e-5   00008142* 177.00 | 0.774  0.088  0.0000  0.000   | 0.044  0.050   |  1 hr 30 min
5.00e-5   00008280* 180.00 | 0.760  0.091  0.0000  0.000   | 0.046  0.052   |  1 hr 31 min
5.00e-5   00008418* 183.00 | 0.774  0.090  0.0000  0.000   | 0.042  0.048   |  1 hr 33 min
5.00e-5   00008556* 186.00 | 0.770  0.089  0.0000  0.000   | 0.044  0.050   |  1 hr 34 min
5.00e-5   00008694* 189.00 | 0.759  0.098  0.0000  0.000   | 0.048  0.054   |  1 hr 36 min
5.00e-5   00008832* 192.00 | 0.775  0.096  0.0000  0.000   | 0.045  0.052   |  1 hr 37 min
5.00e-5   00008970* 195.00 | 0.766  0.094  0.0000  0.000   | 0.042  0.049   |  1 hr 39 min
5.00e-5   00009108* 198.00 | 0.777  0.094  0.0000  0.000   | 0.042  0.049   |  1 hr 40 min
5.00e-5   00009246* 201.00 | 0.756  0.088  0.0000  0.000   | 0.040  0.046   |  1 hr 42 min
5.00e-5   00009384* 204.00 | 0.768  0.093  0.0000  0.000   | 0.040  0.046   |  1 hr 43 min
5.00e-5   00009522* 207.00 | 0.770  0.099  0.0000  0.000   | 0.046  0.052   |  1 hr 45 min
5.00e-5   00009660* 210.00 | 0.765  0.085  0.0000  0.000   | 0.042  0.048   |  1 hr 46 min
5.00e-5   00009798* 213.00 | 0.774  0.091  0.0000  0.000   | 0.041  0.047   |  1 hr 48 min
5.00e-5   00009936* 216.00 | 0.764  0.100  0.0000  0.000   | 0.040  0.046   |  1 hr 49 min
5.00e-5   00010074* 219.00 | 0.778  0.080  0.0000  0.000   | 0.040  0.047   |  1 hr 51 min
5.00e-5   00010212* 222.00 | 0.773  0.086  0.0000  0.000   | 0.049  0.053   |  1 hr 52 min
5.00e-5   00010350* 225.00 | 0.785  0.095  0.0000  0.000   | 0.045  0.051   |  1 hr 54 min
5.00e-5   00010488* 228.00 | 0.748  0.105  0.0000  0.000   | 0.040  0.047   |  1 hr 55 min
5.00e-5   00010626* 231.00 | 0.772  0.094  0.0000  0.000   | 0.048  0.054   |  1 hr 57 min
5.00e-5   00010764* 234.00 | 0.775  0.083  0.0000  0.000   | 0.042  0.048   |  1 hr 58 min
5.00e-5   00010902* 237.00 | 0.768  0.093  0.0000  0.000   | 0.041  0.047   |  2 hr 00 min
5.00e-5   00011040* 240.00 | 0.770  0.090  0.0000  0.000   | 0.041  0.048   |  2 hr 02 min
5.00e-5   00011178* 243.00 | 0.777  0.089  0.0000  0.000   | 0.041  0.046   |  2 hr 03 min
5.00e-5   00011316* 246.00 | 0.759  0.093  0.0000  0.000   | 0.038  0.044   |  2 hr 05 min
5.00e-5   00011454* 249.00 | 0.769  0.097  0.0000  0.000   | 0.041  0.047   |  2 hr 06 min
5.00e-5   00011592* 252.00 | 0.767  0.097  0.0000  0.000   | 0.037  0.043   |  2 hr 08 min
5.00e-5   00011730* 255.00 | 0.761  0.098  0.0000  0.000   | 0.035  0.041   |  2 hr 09 min
5.00e-5   00011868* 258.00 | 0.766  0.092  0.0000  0.000   | 0.037  0.043   |  2 hr 11 min
5.00e-5   00012006* 261.00 | 0.775  0.084  0.0000  0.000   | 0.038  0.044   |  2 hr 12 min
5.00e-5   00012144* 264.00 | 0.777  0.094  0.0000  0.000   | 0.036  0.042   |  2 hr 14 min
5.00e-5   00012282* 267.00 | 0.777  0.088  0.0000  0.000   | 0.039  0.045   |  2 hr 15 min
5.00e-5   00012420* 270.00 | 0.780  0.090  0.0000  0.000   | 0.038  0.043   |  2 hr 17 min
5.00e-5   00012558* 273.00 | 0.767  0.087  0.0000  0.000   | 0.035  0.041   |  2 hr 18 min
5.00e-5   00012696* 276.00 | 0.772  0.087  0.0000  0.000   | 0.036  0.042   |  2 hr 20 min
5.00e-5   00012834* 279.00 | 0.781  0.096  0.0000  0.000   | 0.037  0.043   |  2 hr 21 min
5.00e-5   00012972* 282.00 | 0.769  0.091  0.0000  0.000   | 0.039  0.045   |  2 hr 23 min
5.00e-5   00013110* 285.00 | 0.780  0.088  0.0000  0.000   | 0.034  0.040   |  2 hr 24 min
5.00e-5   00013248* 288.00 | 0.775  0.091  0.0000  0.000   | 0.038  0.044   |  2 hr 26 min
5.00e-5   00013386* 291.00 | 0.767  0.086  0.0000  0.000   | 0.038  0.044   |  2 hr 27 min
5.00e-5   00013524* 294.00 | 0.766  0.103  0.0000  0.000   | 0.035  0.042   |  2 hr 29 min
5.00e-5   00013662* 297.00 | 0.772  0.101  0.0000  0.000   | 0.037  0.043   |  2 hr 31 min
5.00e-5   00013800* 300.00 | 0.748  0.103  0.0000  0.000   | 0.044  0.050   |  2 hr 32 min
5.00e-5   00013938* 303.00 | 0.773  0.090  0.0000  0.000   | 0.043  0.049   |  2 hr 34 min
5.00e-5   00014076* 306.00 | 0.780  0.092  0.0000  0.000   | 0.034  0.040   |  2 hr 35 min
5.00e-5   00014214* 309.00 | 0.773  0.096  0.0000  0.000   | 0.038  0.044   |  2 hr 37 min
5.00e-5   00014352* 312.00 | 0.764  0.098  0.0000  0.000   | 0.037  0.043   |  2 hr 38 min
5.00e-5   00014490* 315.00 | 0.785  0.095  0.0000  0.000   | 0.033  0.039   |  2 hr 40 min
5.00e-5   00014628* 318.00 | 0.748  0.095  0.0000  0.000   | 0.034  0.041   |  2 hr 41 min
5.00e-5   00014766* 321.00 | 0.786  0.091  0.0000  0.000   | 0.037  0.043   |  2 hr 43 min
5.00e-5   00014904* 324.00 | 0.766  0.112  0.0000  0.000   | 0.037  0.043   |  2 hr 44 min
5.00e-5   00015042* 327.00 | 0.782  0.090  0.0000  0.000   | 0.035  0.041   |  2 hr 46 min
5.00e-5   00015180* 330.00 | 0.778  0.097  0.0000  0.000   | 0.039  0.045   |  2 hr 47 min
5.00e-5   00015318* 333.00 | 0.770  0.084  0.0000  0.000   | 0.038  0.044   |  2 hr 49 min
5.00e-5   00015456* 336.00 | 0.782  0.091  0.0000  0.000   | 0.034  0.040   |  2 hr 50 min
5.00e-5   00015594* 339.00 | 0.758  0.101  0.0000  0.000   | 0.046  0.052   |  2 hr 52 min
5.00e-5   00015732* 342.00 | 0.772  0.093  0.0000  0.000   | 0.038  0.044   |  2 hr 53 min
